"202","202","季節労働者","E","「日雇い労働者」のアクションのたびに追加で小麦1を得る。ラウンド6からは小麦1でなく野菜1にしてもよい。","occupation","1",,,"0"
"203","203","羊飼い","E","収穫で繁殖フェイズのたびに、羊4頭以上あれば、子羊1頭ではなく2頭得る。ただし子羊のための場所が必要。","occupation","4",,,"0"
"204","204","羊飼い親方","E","これ以降の3ラウンドのスペースにそれぞれ羊1を置く。これらのラウンドのはじめにその羊を得る。","occupation","4",,,"0"
"205","205","葦集め","E","これ以降の4ラウンドのスペースに葦を1つずつ置く。これらのラウンドのはじめにその葦を得る。","occupation","3",,,"0"
"206","206","ブタ飼い","E","「猪1」のアクションのたびに、猪をもう1頭得る。","occupation","4",,,"0"
"207","207","厩番","E","柵を1つ以上置くたびに無料で厩を1つ手に入れすぐに置く。（置く場所は柵の内側でも外側でもよい）","occupation","1",,,"0"
"208","208","厩作り","E","柵で囲んでいない厩に、同じ家畜を3匹まで置くことが出来る。","occupation","1",,,"0"
"209","209","石持ち","E","いつでも石材を食料にできる。石材1につき食料2。","occupation","3",,,"0"
"210","210","石運び","E","アクションで石材を取るたびに追加でもう1つ得る。石材以外も取るときは、追加の石材を得るのに食料1を払う。","occupation","1",,,"0"
"211","211","石切り","E","大小の進歩・増築・改築全部が石材1安くなる。","occupation","3",,,"0"
"212","212","踊り手","E","「小劇場」のアクションのたびに、食料が1-3しか置いてなくても食料4を得る。","occupation","4",,,"0"
"213","213","家畜の世話人","E","2つ目の厩を建てると牛1、3つ目の厩で猪1、4つ目の厩で羊1を得る。（1度にいくつも建てた場合、その分だけ家畜を得る）","occupation","4",,,"0"
"214","214","陶工","E","収穫で、毎回レンガ最大1を食料2にできる。","occupation","3",,,"0"
"215","215","家畜小作人","E","どの種類でもいいので家畜1頭をすぐにストックから借りる。得点計算の前に3頭返す。返さなかった家畜1頭につき1点を失う。","occupation","4",,,"0"
"216","216","家畜守","E","同じ牧場の中に羊・猪・牛を飼える。自分の牧場全てに適用する。（ただし森の牧場を除く）","occupation","4",,,"0"
"217","217","代官","E","カードを出した時点で残りラウンド数が1/3/6/9ならば、それぞれ木材1/2/3/4を得る。ゲーム終了時に職業を一番多く持っている人は全員3点ボーナスを得る。","occupation","3",,,"0"
"218","218","大工","E","家の資材3と葦2で増築できる。","occupation","1",,,"0"
"219","219","畑農","I","種をまくときに畑を1つだけにすると、その畑に小麦か野菜を追加で2つ置く。畑を2つにすると、小麦か野菜を追加で1つ置く。","occupation","1",,,"0"
"220","220","井戸掘り","I","「井戸」は大きな進歩ではなく小さな進歩になり石材1と木材1だけで作ることができる。","occupation","1",,,"0"
"221","221","村の長老","I","カードを出した時点で残りラウンド数が1/3/6/9ラウンドならばすぐに、それぞれ木材1/2/3/4を得る。ゲーム終了時に進歩を一番多く出している人は全員3点ボーナスを得る。","occupation","3",,,"0"
"222","222","成り上がり","I","1番にレンガの家や石の家に改築したらそれぞれ石材3を得る。2番目なら石材2、3番目なら石材1を得る。（カードを出す前に効果は遡らない）","occupation","4",,,"0"
"223","223","収穫手伝い","I","収穫のたび、食糧供給フェイズのはじめに誰か1人の畑1つから小麦1をとれる。相手は代わりに食料2をストックからとれる。","occupation","3",,,"0"
"224","224","畑作人","I","他の人が種をまくたびに3人ゲームでは小麦1、それ以外は食料1を得る。","occupation","3",,,"0"
"225","225","畑番","I","「小麦1を取る」のアクションのたびに追加で畑を最大1つ耕せる。","occupation","1",,,"0"
"226","226","庭師","I","野菜畑から収穫するたびに、野菜を畑からではなくストックから取る。畑の野菜はそのままにしておく。","occupation","1",,,"0"
"227","227","共同体長","I","残りラウンド数が1/3/6/9ならば、すぐに木材1/2/3/4を得る。ラウンド14で5人以上の家族をアクションに使った人は全員、ゲーム終了時にボーナス3点を得る。（ゲストは数えない）","occupation","1",,,"0"
"228","228","商人","I","「スタートプレイヤー」のアクションを選ぶたび、小さい進歩の後にもう一度小さい/大きい進歩ができる。","occupation","3",,,"0"
"229","229","ごますり","I","「小麦1を取る」のアクションを行う人から前もって食料1をもらう。さらにストックから食料1を得る。自分が得るときもストックから追加で食料1を得る。","occupation","4",,,"0"
"230","230","穴掘り","I","3人ゲームから「レンガ1」を追加する。その上にすぐにレンガ3を置き、各ラウンドのはじめにレンガ1をその上に置く。このアクションを使う人から食料3をもらう。","occupation","4",,,"0"
"231","231","召使","I","石の家に住んだら、すぐこれ以降のラウンドスペース全てに食料を3つずつ置く。これらのラウンドのはじめにその食料を得る。（カードを出したときすでに石の家に住んでいたらすぐ食料を並べる）","occupation","1",,,"0"
"232","232","産婆","I","他の人が家族を増やすたび、その家族が自分より多いとストックから食料1を得る。2人以上多ければ食料2を得る。","occupation","4",,,"0"
"233","233","農場管理","I","レンガか石の家に住み次第、次に増やす家族1人は部屋がいらなくなる。（それ以降の家族は通常通り）","occupation","1",,,"0"
"234","234","材木買い付け人","I","他の人がアクションで木材を取るたびに（同意無しに）木材1を食料1（最大1つまで）で買い取れる。","occupation","3",,,"0"
"235","235","木材集め","I","これ以降の5ラウンドのスペースに木材を1つずつ置く。これらのラウンドのはじめにその木材を得る。","occupation","1",,,"0"
"236","236","小作人","I","ゲーム終了時に未使用の土地スペース1つにつき食料1を支払えばマイナス点にならない。","occupation","3",,,"0"
"237","237","旅芸人","I","「小劇場」のアクションのたびにおいてある食料の2倍を得る。ただし曲芸師・猛獣使い・奇術師・昔語り・人形使い・街頭の音楽家・踊り手・魔術使いがいればそれぞれ食料1ずつ与えなければならない。","occupation","4",,,"0"
"238","238","収入役","I","ラウンド11から、自分だけそれ以降のラウンドで使うラウンドカードのアクションも選べる。これらのカードは早くともラウンド11のはじめから表にしてボード上に置かれる。","occupation","1",,,"0"
"239","239","脱穀職人","I","いつでも小麦１を食料3にできる。他の人は食料2を出してその小麦を買取りこの行動を無効にできる。複数名乗り出たら選んでよい。","occupation","4",,,"0"
"240","240","牛の飼育士","I","「牛1」のアクションのたびに追加で牛1を得る。","occupation","3",,,"0"
"241","241","レンガ積み","I","木の家をレンガの家に改築するコストはレンガ1と葦1でよい。またレンガの家の増築は1部屋につきレンガ3と葦2になる。","occupation","1",,,"0"
"242","242","レンガ大工","I","レンガの家に住んだらすぐにこれ以降の5ラウンドのスペースにレンガを2つずつ置く。これらのラウンドのはじめにそのレンガを得る。（カードを出したときすでにレンガや石の家に住んでいたらすぐレンガを並べる）","occupation","1",,,"0"
"243","243","レンガ貼り","I","進歩と改築はレンが1つ少なくできる。さらに増築はレンガ2つ少なくできる。","occupation","1",,,"0"
"244","244","居候","I","このカードを出した次の収穫を完全にスキップする。","occupation","1",,,"0"
"245","245","てき屋","I","「野菜1を取る」のアクションのたびに追加で小麦1と野菜1を得ることができる。そのとき他の人は全員、小麦1をストックから得る。","occupation","3",,,"0"
"246","246","乳搾り","I","収穫のたび、畑フェイズで牛1/3/5頭がいれば、それぞれ食料1/2/3を得る。ゲーム終了時に牛2頭につき1点ボーナスを得る。","occupation","4",,,"0"
"247","247","精肉屋","I","いつでも家畜を以下の割合で食料にできる。羊：1　猪：2　牛：3","occupation","1",,,"0"
"248","248","網漁師","I","葦を取るアクションのたび、帰宅フェイズで「漁」のアクションスペースにある食料を全部取る。","occupation","1",,,"0"
"249","249","人形使い","I","他の人が「小劇場」のアクションを行うたびに食料1を払って職業1を出せる。","occupation","4",,,"0"
"250","250","羊使い","I","現在のラウンドに4・7・9・11を足す。そのラウンドにそれぞれ羊を1つずつ置き、ラウンドはじめにその羊を得る。","occupation","4",,,"0"
"251","251","葦買い付け人","I","毎ラウンド、最初に葦をとった人に食料最大1を支払い葦1を（同意無しに）買い取ることができる。相手はさらにストックから食料1を得る。","occupation","4",,,"0"
"252","252","猪飼い","I","置ける場所があればラウンド12の最後でも猪が繁殖する。このカードを出したらすぐに猪1を得る。","occupation","4",,,"0"
"253","253","猪猟師","I","アクションで木材を取るたびに、その中から2つ残して代わりに猪1を得る。","occupation","4",,,"0"
"254","254","馬手","I","石の家に住み次第、毎ラウンドのはじめに厩のアクションに家族を置かずに木材1で厩1（最大1つまで）を建てられる。","occupation","4",,,"0"
"255","255","石買い付け人","I","毎ラウンド、最初に石材をとった人に食料最大1を支払い石材1を（同意無しに）買い取ることができる。相手はさらにストックから食料1を得る。","occupation","4",,,"0"
"256","256","石工","I","収穫のたび、石材1（最大１つまで）を食料3にできる。","occupation","1",,,"0"
"257","257","街頭の音楽家","I","他の人が「小劇場」のアクションを行うたびに、小麦1を得る。","occupation","4",,,"0"
"258","258","家具職人","I","収穫のたび、木材最大1を食料2にできる。","occupation","3",,,"0"
"259","259","家畜追い","I","「羊1」「猪1」「牛1」のアクションを行うたび、食料1を払って同じ種類の家畜をもう1頭得ることができる。","occupation","3",,,"0"
"260","260","毒見役","I","他の人がスタートプレイヤーのたび、ラウンドのはじめにその人に食料1を払えば最初に家族を1人置ける。その後スタートプレイヤーから通常通りに置く。","occupation","4",,,"0"
"261","261","乗馬従者","I","今出たばかりのラウンドカードのアクションを行うたびに追加で小麦1を得る。","occupation","4",,,"0"
"262","262","水運び","I","誰かが大きい進歩の「井戸」を作ったら、それ以降のラウンドのスペース全てに1つずつ食料を置く。それらのラウンドの最初にその食料を得る。（すでに井戸ができていたらすぐに食料を並べる）","occupation","1",,,"0"
"263","263","柵立て","I","このカードを出したら自分の柵を1本好きなアクションに置く。自分がそのアクションを選ぶたび、追加で柵を置くアクションもできる。","occupation","1",,,"0"
"264","264","柵作り","I","他の人が柵を1-4本立てるたびストックから木材1を得る。5本以上立てれば木材2を得る。","occupation","4",,,"0"
"265","265","柵運び","I","現在のラウンドに6と10を足す。そのラウンドのスペースそれぞれに自分の柵を4本ずつ置き、ラウンドのはじめに食料2を払って4本全部を立てることができる。（木材は払わなくて良い）","occupation","1",,,"0"
"266","266","畑好き","K","「種をまいてパンを焼く」のアクションのたびにアクションの前に小麦1を得る。あるいは手持ちの小麦1を野菜1と交換できる。","occupation","4",,,"0"
"267","267","養父母","K","食料1を払えば増やしたばかりの新しい家族でアクションができる。その場合、新しい家族は新生児には含めない。","occupation","1",,,"0"
"268","268","出来高労働者","K","アクションで木材・レンガ・葦・石材・小麦のいずれかを手に入れるたびに、食料1で同じものをもう1つ買える。野菜の場合は食料2で買える。","occupation","1",,,"0"
"269","269","曲芸師","K","「小劇場」のアクションのたび、他の人全員が家族を置き終わったあとで、小劇場に置いた家族を「畑1を耕す」か「小麦1を取る」か「畑1を耕して種をまく」のアクションのいずれかに（空いていれば）移動してそのアクションを行うことができる。","occupation","4",,,"0"
"270","270","乳母","K","増築のとき、増築した部屋の数だけすぐに家族を増やせる。家族1人につき食料1を払う。（新生児は次のラウンドになってからアクションに使える。増築した後に部屋のなかった家族がいれば移して、それでもなお空き部屋がある場合のみ有効）","occupation","1",,,"0"
"271","271","職業訓練士","K","他の人が職業を出すたびに、食料3を払えば自分も職業1を出せる。4枚目以降の職業は食料2だけでよい。","occupation","4",,,"0"
"272","272","梁打ち","K","改築でレンガ1や石材1（最大1）を木材1で代用できる。増築ではレンガ2や石材2（最大2）を木材1で代用できる。","occupation","1",,,"0"
"273","273","骨細工","K","食料にした猪1頭につき自分の木材2までをこのカードの上に置ける。1･4･7･10番目の木材を除きこのカードの上にある木材1につき1点のボーナスを得る。","occupation","4",,,"0"
"274","274","有機農業者","K","ゲーム終了時に、家畜が1頭以上いて、かつまだ3頭以上入れられる牧場1つにつき1点のボーナスを得る。（森の牧場も含む）","occupation","1",,,"0"
"275","275","ぶらつき学生","K","職業を出すときに、職業カードの手札から誰かに引いてもらって出すことができる。そのたびに食料3を受け取り、その職業を出すのに払ってもよい。","occupation","4",,,"0"
"276","276","村長","K","カードを出した時点で残りラウンド数が1/3/6/9ならば、それぞれ木材1/2/3/4を得る。ゲーム終了時にマイナス点がない人は全員5点のボーナスを得る。","occupation","3",,,"0"
"277","277","工場主","K","レンガか石の家に住み次第、家具製造所・製陶所・かご製作所は小さい進歩になり好きな資源2つ少なく作ることが出来る。","occupation","3",,,"0"
"278","278","林務官","K","「種をまく」のアクションを行うたびにこのカードの上に木材を3つまで植えられる。小麦畑と同じように扱い、畑フェイズで収穫する。","occupation","1",,,"0"
"279","279","学者","K","石の家に住み次第、毎ラウンドのはじめに食料1で職業カードを出すかコストを払って進歩カードを出せる。","occupation","1",,,"0"
"280","280","革なめし工","K","食料にした猪と牛をこのカードの上に置く。ゲーム終了時に畜殺した猪が2/4/6頭または牛が2/3/4頭ならばそれぞれ1/2/3点のボーナスを得る。","occupation","3",,,"0"
"281","281","行商人","K","「小さい進歩1」のアクションのたびに、小さい進歩の代わりに大きい進歩ができる。「大きい進歩または小さい進歩1」では小さい進歩を2枚出せる。","occupation","1",,,"0"
"282","282","執事","K","カードを出した時点で残りラウンド数が1/3/6/9ならば、それぞれ木材1/2/3/4を得る。ゲーム終了時に家が一番広い人は全員3点のボーナスを得る。","occupation","3",,,"0"
"283","283","木材運び","K","ラウンド8-14のうち、まだ始まっていないラウンドのスペースに木材を1つずつ置く。これらのラウンドのはじめにその木材を得る。","occupation","1",,,"0"
"284","284","木材配り","K","毎回ラウンドのはじめに「木材3」にある木材をその下の「レンガ1」「葦1」「漁」のマスに同じ数ずつ分けることができる。このカードを出したときに木材2を得る。","occupation","1",,,"0"
"285","285","ブリキ職人","K","いつでもレンガを食料にできる。レンガ1につき食料1。誰かが井戸を作ればレンガ2につき食料3にできる。（村の井戸でも可）","occupation","3",,,"0"
"286","286","小農夫","K","家畜2頭分だけの牧場に3頭飼えるようになる。持っている畑が全部で2つ以下なら、種をまくたびに小麦か野菜が1つ増える。","occupation","1",,,"0"
"287","287","倉庫主","K","ラウンドのはじめに石材5以上持っていれば石材1、葦6以上で葦1、レンガ7以上でレンガ1、木材8以上で木材1を得る。","occupation","4",,,"0"
"288","288","倉庫番","K","1つのアクションで葦と石の両方を取るたびに、追加でレンガ1か小麦1を得る。","occupation","4",,,"0"
"289","289","営農家","K","全員が家族を置いた後、「小麦1を取る」か「野菜1を取る」に家族を置いていれば、「種をまく」か「種をまいてパンを焼く」のアクションのどちらかに（空いていれば）移動してそのアクションを行うことが出来る。","occupation","4",,,"0"
"290","290","レンガ職人","K","アクションで木材かレンガを取るたびに、追加でレンガ1を得る。","occupation","1",,,"0"
"291","291","愛人","K","このカードを出したらすぐ「家族を増やす（部屋がなくてもよい）」のアクションを行う。このカードを出すのにコストとして追加で食料4が必要。","occupation","3",,,"0"
"292","292","露天商の女","K","アクションや小さい進歩で野菜を取るたびに、追加で小麦2を得る。","occupation","1",,,"0"
"293","293","鋤手","K","現在のラウンドに4・7・10を足す。そのラウンドのスペースにそれぞれ畑を1つずつ置き、これらのラウンドのはじめに食料1を払えばその畑を自分の農場における。","occupation","1",,,"0"
"294","294","柴結び","K","改築と増築で必要な葦を木材1で代用できる。","occupation","3",,,"0"
"295","295","牛飼い","K","場所があればラウンド12の後にも牛が繁殖する。このカードを出したらすぐ牛1を得る。","occupation","4",,,"0"
"296","296","種屋","K","「小麦1を取る」のアクションで追加で小麦1を取る。このカードを出したとき小麦1を得る。","occupation","3",,,"0"
"297","297","羊農","K","アクションで羊を取るたびに、追加で羊1をストックから得る。いつでも（繁殖フェイズを除く）羊3を牛1と猪1に交換できる。","occupation","3",,,"0"
"298","298","羊番","K","石の家に住み次第これ以降のラウンドのスペースに羊を1頭ずつ置く。これらのラウンドのはじめにその羊を得る。（カードを出したときすでに石の家ならばすぐに羊を置く）","occupation","4",,,"0"
"299","299","畜殺人","K","他の人が家畜を食料にするたびに、（食料にした頭数にかかわらず）食料1をストックから得る。食糧供給フェイズでは手番を最後に行う。","occupation","3",,,"0"
"300","300","火酒作り","K","収穫で食糧供給フェイズのたびに、野菜最大1を食料5にできる。","occupation","1",,,"0"
"301","301","彫刻家","K","進歩1・木の家の増築1・厩・柵のいずれかで、1ラウンドに1回、払う木材を1つ少なくできる。","occupation","1",,,"0"
"302","302","猪使い","K","現在のラウンドに4･7･10を足す。そのラウンドのスペースにそれぞれ猪1ずつ置き、ラウンドのはじめにその猪を得る。","occupation","4",,,"0"
"303","303","石打ち","K","「改築」のアクションなしで、いつでもレンガの家を石の家に改築できる。（ただし資材は払う）","occupation","4",,,"0"
"304","304","獣医","K","このカードを出したとき白いマーカー4、黒いマーカー3、茶色のマーカー2を取って袋の中に入れる。各ラウンドのはじめに2つ引く。同じなら1つを袋に戻して、同じ色の家畜を1頭得る。同じでなければ2つとも袋に戻す。","occupation","4",,,"0"
"305","305","家畜主","K","まだ始まっていなければラウンド7に羊1、ラウンド10に猪1、ラウンド14に牛1を置く。これらのラウンドのはじめに食料1でその家畜を買える。","occupation","4",,,"0"
"306","306","調教師","K","自分の家のどの部屋にも家畜を1頭ずつ置ける。種類が別でも良い。","occupation","1",,,"0"
"307","307","家畜飼い","K","未使用の土地から新しい牧場を作るたびに、以下のコストで家畜のつがいを1組買える。羊2頭は食料1、猪2頭は食料2、牛2頭は食料3。","occupation","4",,,"0"
"308","308","職場長","K","毎ラウンド、労働フェイズのはじめに共通のストックから食料1を取り、好きなアクションスペースに置く。","occupation","4",,,"0"
"309","309","織工","K","毎ラウンド、労働フェイズのはじめに羊2頭以上持っていれば、食料1を得る。","occupation","4",,,"0"
"310","310","資材商人","K","このカードの上に下から石材・レンガ・石材・レンガ・葦・レンガ・木材を1つずつ順番に重ねる。一番上の品と同じものを他で取るたびに、一番上の品も得る。","occupation","1",,,"0"
"311","311","魔術使い","K","自分の家族の最後の1人を「小劇場」のアクションに置くたびに、追加で小麦1と食料1を得る。","occupation","4",,,"0"
"312","312","柵見張り","K","毎ラウンド、アクションで建てた厩1つまでを、食料1を払えば柵で囲み、1スペースの牧場にできる。柵のコストの木材は払わなくて良い。","occupation","1",,,"0"
"340","340","農夫","I","毎ラウンドのはじめ（フェイズ1の前）に他の人より農場を多く使用していたら木材1を得る。","occupation","4",,,"0"
"341","341","ギルド長","E","家具製作所か家具職人を出すとすぐ木材4を得る。製陶所か陶工を出すとすぐレンガ4を得る。かご製作所かかご編みを出すとすぐ葦3を得る。ギルド長を出したとき、これらのカードをすでに出していれば対応する資材を2つ得る。","occupation","3",,,"0"
"342","342","猛獣使い","K","「小劇場」で取った食料ですぐに家畜を入手できる。羊1頭につき食料2、猪1頭につき食料2、牛1頭につき食料3。","occupation","4",,,"0"
"A085","A085","家政婦","A","あなたの家のレンガまたは石の部屋のうちちょうど1部屋は、それが畑と牧場の両方に隣接している限り、追加のワーカー1人の住む場所となる。","occupation","1",,,"0"
"A086","A086*","調教師","RA","このカードを出したときすぐに木材1か小麦1を得る。自分の家のどの部屋にも家畜を1頭ずつ置ける（種類が別でもよい）。","occupation","1",,,"0"
"A087","A087*","修理屋","RA","木の家をレンガの家にせず、直接石の家に改築できる。","occupation","1",,,"0"
"A088","A088*","生け垣管理人","RA","「柵を作る」のアクションを行うたびに、柵3本分については木材を支払わなくてよい。","occupation","1",,,"0"
"A089","A089","厩設計者","A","現在のラウンドに3、6、9を足す。そのラウンドスペースに厩を1ずつ置いてもよい。これらのラウンド開始時、あなたはコスト無料でその厩を建設してもよい。","occupation","1",,,"0"
"A090","A090*","鋤職人","RA","石の家に住み次第、各ラウンドのはじめに食料1を支払えば畑を1つ（だけ）耕すことができる。","occupation","1",,,"0"
"A091","A091","移動農業者","A","あなたは木材累積スペースを使うたび、追加で食料3を払って畑1を開墾してもよい。","occupation","1",,,"0"
"A092","A092*","養父母","RA","食料1を払えば、このラウンドで増えた新しい家族1人もアクションを行える。その場合、新しい家族は新生児に含めない。","occupation","1",,,"0"
"A093","A093","ベッド職人","A","あなたは1部屋以上を増築するたび、追加で木材1と小麦1を払って、「住む場所必須の増員」アクションを実行してもよい。","occupation","1",,,"0"
